time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
11.24       108.27      23.09       4.48        0.7340      0.00        381680.00   342.90      0.00        
11.25       108.73      23.18       4.49        0.7350      0.00        382200.00   344.23      0.00        
11.26       108.97      23.23       4.49        0.7360      0.00        382200.00   345.57      0.00        
11.27       108.97      23.23       4.49        0.7360      0.00        382720.00   346.91      0.00        
11.28       109.43      23.32       4.50        0.7380      0.00        383240.00   348.26      0.00        
11.29       109.66      23.36       4.51        0.7380      0.00        383760.00   349.61      0.00        
11.30       109.66      23.36       4.51        0.7380      0.00        383760.00   350.96      0.00        
11.31       110.13      23.45       4.52        0.7400      0.00        384280.00   352.32      0.00        
11.32       110.13      23.45       4.52        0.7400      0.00        384800.00   353.68      0.00        
11.33       110.60      23.54       4.53        0.7410      0.00        385320.00   355.04      0.00        
11.34       110.84      23.59       4.53        0.7420      0.00        385320.00   356.41      0.00        
11.35       110.84      23.59       4.53        0.7420      0.00        385840.00   357.79      0.00        
11.36       111.31      23.68       4.54        0.7430      0.00        386360.00   359.16      0.00        
11.37       111.31      23.68       4.54        0.7430      0.00        386360.00   360.55      0.00        
11.38       111.54      23.72       4.54        0.7440      0.00        386880.00   361.93      0.00        
11.39       111.78      23.77       4.55        0.7440      0.00        386880.00   363.32      0.00        
11.40       112.26      23.86       4.55        0.7460      0.00        387400.00   364.71      0.00        
11.41       112.26      23.86       4.55        0.7460      0.00        387920.00   366.11      0.00        
11.42       112.50      23.90       4.56        0.7470      0.00        388440.00   367.51      0.00        
11.43       112.74      23.95       4.57        0.7470      0.00        388440.00   368.91      0.00        
11.44       112.98      24.00       4.57        0.7480      0.00        388960.00   370.32      0.00        
11.45       113.22      24.04       4.57        0.7490      0.00        389480.00   371.73      0.00        
11.46       113.46      24.09       4.58        0.7490      0.00        389480.00   373.15      0.00        
11.47       113.94      24.18       4.58        0.7510      0.00        390000.00   374.57      0.00        
11.48       113.94      24.18       4.58        0.7510      0.00        390520.00   375.99      0.00        
11.49       114.42      24.27       4.60        0.7530      0.00        391040.00   377.42      0.00        
11.50       114.42      24.27       4.60        0.7530      0.00        391560.00   378.86      0.00        
11.51       114.66      24.32       4.60        0.7530      0.00        391560.00   380.29      0.00        
11.52       114.91      24.36       4.60        0.7540      0.00        392080.00   381.73      0.00        
11.53       115.15      24.41       4.61        0.7540      0.00        392080.00   383.18      0.00        
11.54       115.64      24.50       4.61        0.7550      0.00        392600.00   384.63      0.00        
11.55       115.64      24.50       4.61        0.7550      0.00        392600.00   386.08      0.00        
11.56       116.13      24.59       4.62        0.7570      0.00        393120.00   387.54      0.00        
11.57       116.13      24.59       4.62        0.7570      0.00        393640.00   389.00      0.00        
11.58       116.62      24.69       4.63        0.7580      0.00        394160.00   390.46      0.00        
11.59       116.62      24.69       4.63        0.7580      0.00        394160.00   391.93      0.00        
11.60       117.12      24.78       4.64        0.7590      0.00        394680.00   393.40      0.00        
11.61       117.12      24.78       4.64        0.7590      0.00        394680.00   394.88      0.00        
11.62       117.61      24.87       4.64        0.7600      0.00        395200.00   397.84      0.00        
11.63       117.61      24.87       4.64        0.7600      0.00        395200.00   397.84      0.00        
11.64       118.11      24.96       4.65        0.7620      0.00        395720.00   399.33      0.00        
11.65       118.36      25.01       4.66        0.7630      0.00        396240.00   400.82      0.00        
11.66       118.36      25.01       4.66        0.7630      0.00        396760.00   402.32      0.00        
11.67       118.61      25.06       4.66        0.7640      0.00        397280.00   403.82      0.00        
11.68       119.11      25.15       4.67        0.7650      0.00        397280.00   405.33      0.00        
11.69       119.11      25.15       4.67        0.7650      0.00        397800.00   406.84      0.00        
11.70       119.62      25.25       4.68        0.7660      0.00        398320.00   408.35      0.00        
11.71       119.62      25.25       4.68        0.7660      0.00        398320.00   409.87      0.00        
11.72       119.87      25.29       4.68        0.7670      0.00        398840.00   411.39      0.00        
11.73       120.37      25.39       4.69        0.7690      0.00        399360.00   412.92      0.00        
11.74       120.37      25.39       4.69        0.7690      0.00        399880.00   414.45      0.00        
11.75       120.88      25.48       4.70        0.7700      0.00        399880.00   415.98      0.00        
11.76       120.88      25.48       4.70        0.7700      0.00        400400.00   417.52      0.00        
11.77       121.39      25.57       4.71        0.7710      0.00        400920.00   419.07      0.00        
11.78       121.65      25.62       4.71        0.7720      0.00        400920.00   420.62      0.00        
